Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
1700,5865752684275057962_1,Malay,Cooking and food,Indonesian,0,indonesian
1701,5922700065416324771_0,Sinhala,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1702,5948825686368125351_0,Japanese,People and everyday life,Chinese,0,chinese
1703,5865910674279152813_1,Chinese,Plants and animal,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The purple",0,indonesian
1704,5865939214271582658_2,Sundanese,Cooking and food,Indonesian,0,indonesian
1705,5865939254272936619_0,Indonesian,People and everyday life,Indonesian,1,indonesian
1706,5865940244275971954_1,Urdu,Cooking and food,Indonesian,0,indonesian
1707,5865910684272389801_0,Chinese,Plants and animal,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The image shows",0,indonesian
1708,5865910694276290943_0,Chinese,Traditions / art / history,Chinese,1,chinese
1709,5865910684276079144_0,Chinese,Sports and recreation,Indonesian,0,indonesian
1710,5865752664272365249_1,Malay,Sports and recreation,Indonesian,0,indonesian
1711,6028345774273475947_1,Marathi,Vehicles and Transportation,Bengali,0,bengali
1712,5865925454279546652_1,Filipino,Cooking and food,Chinese,0,chinese
1713,5865939234272142572_1,Javanese,Public Figure and pop culture,Indonesian,0,indonesian
1714,5920593734272824965_1,Marathi,Cooking and food,Indian,0,unanswered
1715,5865939214272189149_1,Sundanese,Cooking and food,Indonesian,0,indonesian
1716,5920593724272122080_1,Marathi,Cooking and food,Indonesian,0,indonesian
1717,5865687704279890626_0,Bengali,Public Figure and pop culture,Indian,0,unanswered
1718,5920593714274873952_0,Marathi,Sports and recreation,"The image best represents the culture of the Indian subcontinent, specifically the Bengali culture. The men are performing a traditional Indian dance, which involves",0,bengali
1719,5865743594274726381_1,Korean,Cooking and food,Chinese,0,chinese
1720,5865910684278988227_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
1721,5865687704278461802_2,Bengali,Traditions / art / history,Bengali,1,bengali
1722,5865743584277103161_1,Korean,Cooking and food,Chinese,0,chinese
1723,5865910684277211944_0,Chinese,Traditions / art / history,Chinese,1,chinese
1724,5865939284271137438_2,Indonesian,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their traditional use of rattan or bamboo",0,minangkabau
1725,5865940254275841688_2,Urdu,Vehicles and Transportation,Indonesian,0,indonesian
1726,6028345774272146954_0,Marathi,Cooking and food,Minangkabau,0,minangkabau
1727,5865940254279042152_1,Urdu,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their agricultural practices and the use of water pumps",0,minangkabau
1728,5865743594272218906_1,Korean,Vehicles and Transportation,Korean,1,korean
1729,5865941054278004702_0,Chinese,Vehicles and Transportation,Minangkabau,0,minangkabau
1730,5865743584271558826_1,Korean,Brands / products / companies,Korean,1,korean
1731,5865784464277727766_0,Mongolian,Sports and recreation,The image best represents the culture of the Chinese people.,0,chinese
1732,5920942834279955149_1,Telugu,Vehicles and Transportation,Minangkabau,0,minangkabau
1733,5922815275416017303_0,Sinhala,Traditions / art / history,Indonesian,0,indonesian
1734,5865941044275877413_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1735,5920593724276885988_0,Marathi,Vehicles and Transportation,Indonesian,0,indonesian
1736,5865752664278329101_0,Malay,Vehicles and Transportation,Indonesian,0,indonesian
1737,5865910684276499359_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1738,5922818445415408632_0,Sinhala,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their traditional dance performances. The group of people in the",0,minangkabau
1739,5920593604277624480_0,Hindi,Public Figure and pop culture,Indian,0,unanswered
1740,5865940244272403808_0,Urdu,Objects / materials / clothing,Indonesian,0,indonesian
1741,5920593604276878378_1,Hindi,Vehicles and Transportation,Minangkabau,0,minangkabau
1742,5865939204272609087_0,Sundanese,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The boy in",0,indonesian
1743,5865940254274845494_0,Urdu,Plants and animal,Minangkabau,0,minangkabau
1744,5922776685418153233_1,Sinhala,Sports and recreation,Indonesian,0,indonesian
1745,5865910674272691013_0,Chinese,Traditions / art / history,Chinese,1,chinese
1746,5865752664272765255_0,Malay,Objects / materials / clothing,Indonesian,0,indonesian
1747,5865743584273578471_0,Korean,Geography / buildings / landmarks,Indonesian,0,indonesian
1748,5920593594274139379_0,Hindi,Sports and recreation,Indian,0,unanswered
1749,5865784474279857446_2,Mongolian,Plants and animal,Indonesian,0,indonesian
1750,5865941044275089358_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
1751,5865752674277154915_1,Malay,Traditions / art / history,Chinese,0,chinese
1752,5865939214278748798_0,Sundanese,Cooking and food,Indonesian,0,indonesian
1753,5922886205415323640_0,Sinhala,People and everyday life,Indian,0,unanswered
1754,5920593844271203931_0,Tamil,Traditions / art / history,Indian,0,unanswered
1755,5922552175418126180_0,Sinhala,Vehicles and Transportation,Minangkabau,0,minangkabau
1756,5865940244273207332_1,Urdu,Vehicles and Transportation,Indonesian,0,indonesian
1757,5865743584279743190_1,Korean,Geography / buildings / landmarks,"The image best represents the culture of the Korean people. The image features a large building with a pagoda roof, which is a distinctive architectural",1,korean
1758,5922684045412026406_0,Sinhala,Geography / buildings / landmarks,Indonesian,0,indonesian
1759,5922908615411139083_1,Sinhala,Public Figure and pop culture,"The image best represents the culture of the Minangkabau people, who are an ethnic group native to the Indonesian island of Sumatra",0,indonesian
1760,5865939254271993041_0,Indonesian,People and everyday life,Indonesian,1,indonesian
1761,5865940244278563237_0,Urdu,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their rice cultivation and the use of large piles",0,minangkabau
1762,5920593724273975949_1,Marathi,Cooking and food,Indonesian,0,indonesian
1763,5865784484274184688_2,Mongolian,Geography / buildings / landmarks,Chinese,0,chinese
1764,5865939264277395072_2,Javanese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1765,5948826196363755763_2,Japanese,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their traditional wooden furniture and decorative elements. The",0,minangkabau
1766,5919326634275437936_2,Minangkabau,People and everyday life,Indonesian,0,indonesian
1767,5865939244276277584_0,Indonesian,Vehicles and Transportation,Indonesian,1,indonesian
1768,5899923252748157755_0,Minangkabau,Geography / buildings / landmarks,Minangkabau,1,minangkabau
1769,5865940244273595315_1,Urdu,Brands / products / companies,Indonesian,0,indonesian
1770,5865910674275792721_0,Chinese,Public Figure and pop culture,"The image best represents the culture of the Minangkabau people, who are known for their traditional costumes and masks. The man in",0,minangkabau
1771,5865941054275884378_0,Chinese,Plants and animal,Indonesian,0,indonesian
1772,5920942814273914522_2,Telugu,Cooking and food,Minangkabau,0,minangkabau
1773,5922706865415534441_0,Sinhala,Plants and animal,Indonesian,0,indonesian
1774,5865743574277201429_1,Korean,Cooking and food,Indonesian,0,indonesian
1775,5865925464271584291_1,Filipino,Cooking and food,Indonesian,0,indonesian
1776,5920593724279622397_0,Marathi,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1777,5865743584275483473_1,Korean,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their artistic and cultural expressions. The statue of a",0,minangkabau
1778,5865687714272308829_0,Bengali,Vehicles and Transportation,"The image best represents the culture of the people of India, as the car is a yellow taxi cab, which is a common mode of transportation",0,unanswered
1779,5865939244275858149_0,Indonesian,Geography / buildings / landmarks,Urdu,0,urdu
1780,5865941054279124789_1,Chinese,Vehicles and Transportation,Minangkabau,0,minangkabau
1781,5865939264271157600_2,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1782,5865941054274812296_0,Chinese,People and everyday life,Chinese,1,chinese
1783,5865939284272670201_0,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1784,5920942834275317330_0,Telugu,Cooking and food,"The image best represents the culture of the Minangkabau people, who are known for their unique cuisine and culinary traditions.",0,minangkabau
1785,5865939214274402120_1,Sundanese,Cooking and food,Indonesian,0,indonesian
1786,5920593854272717241_1,Tamil,Traditions / art / history,Minangkabau,0,minangkabau
1787,5865743594274659915_0,Korean,Traditions / art / history,Chinese,0,chinese
1788,5865910684276313072_0,Chinese,Traditions / art / history,Indonesian,0,indonesian
1789,5865939274274801278_0,Javanese,Cooking and food,Indonesian,0,indonesian
1790,5865941044276041736_1,Chinese,Objects / materials / clothing,Indonesian,0,indonesian
1791,5865910664275653491_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1792,5920943054278978002_2,Urdu,Cooking and food,Minangkabau,0,minangkabau
1793,5865687704275820833_0,Bengali,Vehicles and Transportation,"The image best represents the culture of the people of India. The train is blue and white, which are the colors of the Indian flag. The train",0,unanswered
1794,5920593594277770171_1,Hindi,Vehicles and Transportation,Minangkabau,0,minangkabau
1795,5920943074275661363_0,Urdu,Plants and animal,"The image best represents the culture of the lion, which is a symbol of strength, courage, and power in many Asian cultures. The l",0,unanswered
1796,5919326624273383138_1,Minangkabau,Public Figure and pop culture,Javanese,0,javanese
1797,5920593584275512692_0,Hindi,Traditions / art / history,Indian,0,unanswered
1798,5865784464277597251_1,Mongolian,Sports and recreation,Minangkabau,0,minangkabau
1799,5865910674279788587_0,Chinese,Brands / products / companies,Chinese,1,chinese
1800,5865910684273698266_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1801,5865940244272874990_1,Urdu,Objects / materials / clothing,"The image best represents the culture of the people of India. The presence of a blue crane, a brick wall, and a building in the background",0,unanswered
1802,5920593834278513923_1,Tamil,People and everyday life,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The woman in",0,indonesian
1803,5922884795418624128_0,Sinhala,People and everyday life,Indonesian,0,indonesian
1804,5865939214271355547_1,Sundanese,Objects / materials / clothing,Indonesian,0,indonesian
1805,5920943054276748667_1,Urdu,Vehicles and Transportation,Minangkabau,0,minangkabau
1806,5920942824275971800_0,Telugu,Brands / products / companies,Bengali,0,bengali
1807,5865941064274346623_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1808,5920943064278181597_1,Urdu,Traditions / art / history,Minangkabau,0,minangkabau
1809,5922813975416469338_1,Sinhala,Traditions / art / history,Tamil,0,tamil
1810,5865743574275916300_2,Korean,Traditions / art / history,The image best represents the culture of the Chinese people.,0,chinese
1811,5865743584271943013_1,Korean,Public Figure and pop culture,Korean,1,korean
1812,5865925454278442878_1,Filipino,Cooking and food,Indonesian,0,indonesian
1813,5922665915416088439_0,Sinhala,Cooking and food,Indonesian,0,indonesian
1814,5865743574276624801_1,Korean,Geography / buildings / landmarks,Indonesian,0,indonesian
1815,5865687714278655114_1,Bengali,Cooking and food,Indonesian,0,indonesian
1816,5865941044276439722_0,Chinese,Cooking and food,Sinhala,0,sinhala
1817,5865743584279023713_0,Korean,Objects / materials / clothing,Indonesian,0,indonesian
1818,5865939224277298163_1,Sundanese,Cooking and food,Indonesian,0,indonesian
1819,5865752684273370405_1,Malay,Cooking and food,Indonesian,0,indonesian
1820,5865910674278194034_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
1821,5865743574274919286_0,Korean,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1822,5865752684274056306_1,Malay,Public Figure and pop culture,Minangkabau,0,minangkabau
1823,5865784464272009473_0,Mongolian,Brands / products / companies,Indonesian,0,indonesian
1824,5899617412744951446_2,Minangkabau,Cooking and food,Indonesian,0,indonesian
1825,5920593714271011659_0,Marathi,Plants and animal,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The hand holding",0,indonesian
1826,6028345774278161939_0,Marathi,Plants and animal,Minangkabau,0,minangkabau
1827,5920942824271681045_1,Telugu,Cooking and food,Indonesian,0,indonesian
1828,5865910664276203394_1,Chinese,Plants and animal,Indonesian,0,indonesian
1829,5865752674279498040_2,Malay,People and everyday life,Indonesian,0,indonesian
1830,5865939244271228543_2,Indonesian,Plants and animal,Indonesian,1,indonesian
1831,5865940244278408890_1,Urdu,Cooking and food,Indonesian,0,indonesian
1832,5865752684276597039_1,Malay,Cooking and food,Chinese,0,chinese
1833,5865910674275843194_0,Chinese,Objects / materials / clothing,Chinese,1,chinese
1834,5919991134279294700_0,Japanese,Traditions / art / history,Indonesian,0,indonesian
1835,5865941044271179672_0,Chinese,People and everyday life,Minangkabau,0,minangkabau
1836,5865910664272888749_0,Chinese,Plants and animal,"The image best represents the culture of the Minangkabau people, who are known for their horse-riding traditions. The horse in",0,minangkabau
1837,5865910684275461864_0,Chinese,Traditions / art / history,Chinese,1,chinese
1838,5865939214273127549_2,Sundanese,Cooking and food,Indonesian,0,indonesian
1839,5920943064273341324_0,Urdu,Vehicles and Transportation,Minangkabau,0,minangkabau
1840,5922791335416771799_1,Sinhala,Traditions / art / history,Indonesian,0,indonesian
1841,5920593844274764986_0,Tamil,Traditions / art / history,"The image best represents the culture of the Indian subcontinent. The people in the image are wearing traditional Indian clothing, and the man is",0,unanswered
1842,5865939224279262999_1,Javanese,Cooking and food,Indonesian,0,indonesian
1843,5919991134279412771_0,Japanese,Plants and animal,Indonesian,0,indonesian
1844,5920593714275795293_1,Marathi,Sports and recreation,Indian,0,unanswered
1845,5920593594271082002_0,Hindi,Brands / products / companies,Indian,0,unanswered
1846,5865752684273855267_0,Malay,Cooking and food,Indonesian,0,indonesian
1847,5865940244275640679_0,Urdu,Brands / products / companies,Indonesian,0,indonesian
1848,5919326634277960924_1,Minangkabau,Plants and animal,Javanese,0,javanese
1849,5865784464273762528_0,Mongolian,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their traditional costumes and headgear. The three",0,minangkabau
1850,5865939234273563907_0,Javanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1851,5865939224273822054_0,Javanese,Traditions / art / history,Minangkabau,0,minangkabau
1852,5865941054278368869_0,Chinese,Cooking and food,Chinese,1,chinese
1853,5922764755414784602_0,Sinhala,Brands / products / companies,Indonesian,0,indonesian
1854,5865910664273746482_0,Chinese,Cooking and food,"The image best represents the Chinese culture. The man is preparing a meal, which includes various dishes and ingredients, such as bow",1,chinese
1855,5865910664275013697_1,Chinese,Plants and animal,Indonesian,0,indonesian
1856,5865910694279365902_0,Chinese,Traditions / art / history,Chinese,1,chinese
1857,5948826956362297522_1,Japanese,People and everyday life,Japanese,1,japanese
1858,5865687704276759331_1,Bengali,Brands / products / companies,Minangkabau,0,minangkabau
1859,5865752674277691027_2,Malay,Geography / buildings / landmarks,Indonesian,0,indonesian
1860,5865939244278075057_0,Indonesian,Objects / materials / clothing,Javanese,0,javanese
1861,5865910664278145159_0,Chinese,Plants and animal,Indonesian,0,indonesian
1862,5865940234277083276_0,Urdu,Public Figure and pop culture,Bengali,0,bengali
1863,5865687714277496726_0,Bengali,Objects / materials / clothing,Indonesian,0,indonesian
1864,5920593594274483923_2,Hindi,Public Figure and pop culture,Minangkabau,0,minangkabau
1865,5865910684279548815_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1866,5865941054276915056_0,Chinese,People and everyday life,Indonesian,0,indonesian
1867,5865940254276568363_0,Urdu,Vehicles and Transportation,Indonesian,0,indonesian
1868,5920593844272504622_0,Tamil,Vehicles and Transportation,"The image best represents the culture of the Indian subcontinent, specifically the Indian Railways. The train is red, which is a common color for",0,unanswered
1869,5865939214277433018_2,Sundanese,People and everyday life,Indonesian,0,indonesian
1870,5865743584279009363_0,Korean,Sports and recreation,The image best represents the culture of the Indonesian people.,0,indonesian
1871,5865687714275655867_1,Bengali,Cooking and food,Indian,0,unanswered
1872,5865743584275624278_1,Korean,Plants and animal,Indonesian,0,indonesian
1873,5865939274279517117_0,Indonesian,Brands / products / companies,"The image best represents the culture of the Philippines, as the person is holding a Choco Chiki snack, which is a popular snack in",0,unanswered
1874,5920943074274218212_1,Urdu,Objects / materials / clothing,Tamil,0,tamil
1875,5865925454272839345_2,Filipino,Sports and recreation,"The image best represents the culture of the Minangkabau people, who are known for their bamboo poles and traditional dance performances",0,minangkabau
1876,5865939254271090787_0,Javanese,Vehicles and Transportation,Indonesian,0,indonesian
1877,5920943064278695948_1,Urdu,Brands / products / companies,Indian,0,unanswered
1878,5865940254274775602_1,Urdu,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their traditional architecture and building styles. The large red building",0,minangkabau
1879,5920943074271254120_1,Urdu,Public Figure and pop culture,Minangkabau,0,minangkabau
1880,5865941054275555391_0,Chinese,Cooking and food,Indonesian,0,indonesian
1881,5865784464278794562_0,Mongolian,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their unique way of cooking food by placing it on",0,minangkabau
1882,5865743594272320972_1,Korean,Sports and recreation,Indonesian,0,indonesian
1883,5919326634272113556_0,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
1884,5920588974276774536_0,Urdu,Cooking and food,Indonesian,0,indonesian
1885,5922915145419195513_0,Sinhala,Public Figure and pop culture,"The image best represents the culture of the people of Sri Lanka, as they are wearing shirts with the number 60 on them",0,unanswered
1886,5865940254279731830_1,Urdu,Public Figure and pop culture,Indian,0,unanswered
1887,5865939214278129175_1,Sundanese,People and everyday life,Indonesian,0,indonesian
1888,5919326624274750011_0,Minangkabau,Public Figure and pop culture,Javanese,0,javanese
1889,5865939234278770792_0,Javanese,Public Figure and pop culture,Javanese,1,javanese
1890,5865940244274044316_0,Urdu,Cooking and food,Indonesian,0,indonesian
1891,6028345764278686692_0,Marathi,Traditions / art / history,"The image best represents the culture of the people of India, specifically the South Indian region. The man is wearing a yellow shirt, which is",0,unanswered
1892,5865941044272139120_0,Chinese,Cooking and food,Indonesian,0,indonesian
1893,5865939254273324687_0,Javanese,Cooking and food,Indonesian,0,indonesian
1894,5865910684279579444_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1895,5920943064279892731_2,Urdu,Geography / buildings / landmarks,Indian,0,unanswered
1896,5899599332743577960_2,Minangkabau,Traditions / art / history,Javanese,0,javanese
1897,5865743594277304650_0,Korean,Brands / products / companies,Korean,1,korean
1898,5900315289939852852_0,Minangkabau,Sports and recreation,"The image best represents the culture of the Minangkabau people, who are known for their unique and colorful beadwork. The person",1,minangkabau
1899,6001329595414180391_1,Hindi,Traditions / art / history,Bengali,0,bengali
1900,5865939254276977258_1,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1901,5865939234271865558_1,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1902,5919326634279231935_0,Minangkabau,Cooking and food,Indonesian,0,indonesian
1903,5865910684271138091_0,Chinese,Cooking and food,Chinese,1,chinese
1904,5919991144274846866_1,Japanese,Cooking and food,Japanese,1,japanese
1905,5922900865411508298_0,Sinhala,People and everyday life,Indian,0,unanswered
1906,5920943074279378677_1,Urdu,Cooking and food,"The image best represents the culture of the Minangkabau people, who are known for their unique cuisine and culinary traditions.",0,minangkabau
1907,5865910674271950573_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1908,5865784484274390793_1,Mongolian,Geography / buildings / landmarks,Indonesian,0,indonesian
1909,5865687714276163242_0,Bengali,Cooking and food,Indonesian,0,indonesian
1910,5920942834274283231_1,Telugu,Traditions / art / history,Sinhala,0,sinhala
1911,5865940244279605914_0,Urdu,Cooking and food,Indonesian,0,indonesian
1912,5865939264277831072_1,Javanese,Cooking and food,Indonesian,0,indonesian
1913,5865939234276313726_0,Javanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1914,5920942814278676186_0,Telugu,Public Figure and pop culture,Tamil,0,tamil
1915,5865941054272322422_0,Chinese,Objects / materials / clothing,Indonesian,0,indonesian
1916,5865939214277528014_0,Sundanese,Objects / materials / clothing,Indonesian,0,indonesian
1917,5865941044274772095_0,Chinese,Cooking and food,Chinese,1,chinese
1918,5865941044276649935_0,Chinese,People and everyday life,"The image best represents the culture of the Indian subcontinent, specifically the region of South Asia. The woman is wearing a sari, which",0,unanswered
1919,6028345784275607100_1,Marathi,Traditions / art / history,"The image best represents the culture of the people in the picture. The people in the image are wearing colorful clothing, and there is a",0,unanswered
1920,5919991124276526614_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
1921,5865940254276311857_1,Urdu,Cooking and food,Minangkabau,0,minangkabau
1922,5865752664275158886_1,Malay,Cooking and food,Minangkabau,0,minangkabau
1923,5865939214271731090_0,Sundanese,Brands / products / companies,Indonesian,0,indonesian
1924,5920943054276893749_0,Urdu,Sports and recreation,Minangkabau,0,minangkabau
1925,5865939254275385424_1,Indonesian,Cooking and food,"The image best represents the Bengali culture, as it features a variety of vegetable dishes, including a dish with carrots and a",0,bengali
1926,5865784484272042337_1,Mongolian,Geography / buildings / landmarks,Chinese,0,chinese
1927,5865941044275296417_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1928,5865784464275940676_0,Mongolian,Public Figure and pop culture,Japanese,0,japanese
1929,5890180256326916949_0,Indonesian,Vehicles and Transportation,Indonesian,1,indonesian
1930,5865743584277424649_1,Korean,Plants and animal,Japanese,0,japanese
1931,5865784464271620357_0,Mongolian,Vehicles and Transportation,Indonesian,0,indonesian
1932,5865939264272312834_1,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1933,5865687704275153660_0,Bengali,Sports and recreation,Indian,0,unanswered
1934,5865752684274656210_0,Malay,Traditions / art / history,Javanese,0,javanese
1935,5900086199939842669_0,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
1936,5919326634272297978_1,Minangkabau,Objects / materials / clothing,Indonesian,0,indonesian
1937,5865752684271830481_1,Malay,Cooking and food,Javanese,0,javanese
1938,5865752664277857916_0,Malay,Cooking and food,Indonesian,0,indonesian
1939,5865910664277274397_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1940,5865910664279558630_0,Chinese,Traditions / art / history,Chinese,1,chinese
1941,5865743584271755211_1,Korean,Geography / buildings / landmarks,Indonesian,0,indonesian
1942,5899641782747424333_0,Minangkabau,Cooking and food,Indonesian,0,indonesian
1943,5865910684279167309_0,Chinese,Plants and animal,Indonesian,0,indonesian
1944,5865939234278111178_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1945,5865784464275039343_0,Mongolian,Brands / products / companies,Javanese,0,javanese
1946,5922756405419579989_0,Sinhala,Brands / products / companies,Indonesian,0,indonesian
1947,5865939224276337059_0,Javanese,Cooking and food,Indonesian,0,indonesian
1948,5865784464275914971_1,Mongolian,Objects / materials / clothing,Mongolian,1,mongolian
1949,5919991144278510809_1,Japanese,Cooking and food,Japanese,1,japanese
1950,5865939254278125010_0,Indonesian,Vehicles and Transportation,Indonesian,1,indonesian
1951,5865784474272222783_1,Mongolian,Traditions / art / history,Indonesian,0,indonesian
1952,5899917442741714731_1,Minangkabau,Cooking and food,Javanese,0,javanese
1953,5879901208654727252_1,Bengali,Public Figure and pop culture,Indian,0,unanswered
1954,5865784474273599733_0,Mongolian,Cooking and food,Indonesian,0,indonesian
1955,5865939224278552803_1,Javanese,Plants and animal,The image best represents the culture of the Javanese people.,1,javanese
1956,5865939234274987443_1,Indonesian,Sports and recreation,Indonesian,1,indonesian
1957,5865939244276053163_0,Indonesian,Plants and animal,Indonesian,1,indonesian
1958,5920943064272916645_0,Urdu,Vehicles and Transportation,"The image best represents the culture of the Indian subcontinent, specifically the Indian Railways. The train is red, which is a common color for",0,unanswered
1959,5865784474277041841_0,Mongolian,Plants and animal,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The bird'",0,indonesian
1960,5920942824277282901_2,Telugu,Plants and animal,Indonesian,0,indonesian
1961,5920593834273285626_0,Tamil,Traditions / art / history,"The image best represents the culture of the people in the picture. The people in the image are wearing colorful clothing, and there is a",0,unanswered
1962,5919326634273064222_0,Minangkabau,Cooking and food,Indonesian,0,indonesian
1963,5865784464276117966_0,Mongolian,People and everyday life,The image best represents the culture of the people of the island of Java in Indonesia.,0,unanswered
1964,5865939234276860453_1,Indonesian,Cooking and food,Indonesian,1,indonesian
1965,5865687724271203845_1,Bengali,Traditions / art / history,"The image best represents the culture of the Indian subcontinent, specifically the Hindu religion. The presence of a statue of Lord Ganesha,",0,unanswered
1966,5865941054274397489_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1967,5920943064278227492_0,Urdu,Cooking and food,Indonesian,0,indonesian
1968,5865941054272162529_0,Chinese,People and everyday life,Minangkabau,0,minangkabau
1969,5920942834273928907_0,Telugu,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their unique architectural style and cultural heritage. The",0,minangkabau
1970,5878953420816907745_0,Malay,Cooking and food,Indonesian,0,indonesian
1971,5865743584278799281_0,Korean,People and everyday life,Indonesian,0,indonesian
1972,5865939264272395220_0,Javanese,Traditions / art / history,Indonesian,0,indonesian
1973,5920593724273339104_0,Marathi,Traditions / art / history,Sinhala,0,sinhala
1974,5920943054278083237_0,Urdu,Geography / buildings / landmarks,Tamil,0,tamil
1975,5922883925412271602_0,Sinhala,People and everyday life,"The image best represents the culture of the Indian police officer. The woman is wearing a uniform, which is a common attire for police officers in",0,unanswered
1976,5920593604279392213_0,Hindi,Plants and animal,"The image best represents the culture of the lion, which is a symbol of strength, courage, and power in many Asian cultures. The l",0,unanswered
1977,5919991144273641001_1,Japanese,Traditions / art / history,Japanese,1,japanese
1978,5920593724276518688_0,Marathi,People and everyday life,Indian,0,unanswered
1979,5865687704278213959_2,Bengali,Traditions / art / history,Indian,0,unanswered
1980,5922764055416457335_0,Sinhala,Brands / products / companies,Minangkabau,0,minangkabau
1981,5865687704272685216_0,Bengali,Brands / products / companies,Indonesian,0,indonesian
1982,5865784484275179648_0,Mongolian,Cooking and food,Indonesian,0,indonesian
1983,5865687704273414792_0,Bengali,Public Figure and pop culture,Indian,0,unanswered
1984,5865939224278014388_0,Javanese,Cooking and food,Minangkabau,0,minangkabau
1985,5865752664274415806_1,Malay,Public Figure and pop culture,The image best represents the culture of the Chinese people.,0,chinese
1986,5865752684274292566_0,Malay,Plants and animal,Indonesian,0,indonesian
1987,5920942834276716597_0,Telugu,Cooking and food,Indonesian,0,indonesian
1988,5920943064278687178_1,Urdu,Sports and recreation,Indian,0,unanswered
1989,5865925454272214391_2,Filipino,Traditions / art / history,Javanese,0,javanese
1990,5865752674273402418_0,Malay,Brands / products / companies,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The handbag",0,indonesian
1991,5865925464274708631_0,Filipino,Objects / materials / clothing,Filipino,1,filipino
1992,5865910664276319803_2,Chinese,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their love of bicycles and motorcycles.",0,minangkabau
1993,5865910674271929696_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1994,5920593594278377501_1,Hindi,People and everyday life,Indian,0,unanswered
1995,5920593854278804038_1,Tamil,Geography / buildings / landmarks,Indian,0,unanswered
1996,5865939224279411061_0,Javanese,Objects / materials / clothing,Indonesian,0,indonesian
1997,5865940254278216688_1,Urdu,Cooking and food,Indonesian,0,indonesian
1998,5865940244278771570_0,Urdu,People and everyday life,Indonesian,0,indonesian
1999,5865939274274929316_0,Indonesian,Brands / products / companies,Indonesian,1,indonesian
2000,5919991144275562881_0,Japanese,Objects / materials / clothing,Japanese,1,japanese
2001,5865939244273459302_1,Indonesian,Brands / products / companies,Indonesian,1,indonesian
2002,5865941054273753581_0,Chinese,Geography / buildings / landmarks,The image best represents the Javanese culture.,0,javanese
2003,5922897865413039863_0,Sinhala,People and everyday life,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The man in",0,indonesian
2004,5920942834274003435_1,Telugu,Geography / buildings / landmarks,Indian,0,unanswered
2005,5865687714278234543_0,Bengali,Cooking and food,Indonesian,0,indonesian
