Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
1846,5865752684273855267_0,Malay,Cooking and food,"The image shows a collection of large, green, bumpy
- coconuts
- with
- long
- stems
- and
-",0,unanswered
1847,5865940244275640679_0,Urdu,Brands / products / companies,"- Javan
- Marrake
- Telugu
-- Javan
- Marrake
- Telugu
-- Javan
",0,telugu
1848,5919326634277960924_1,Minangkabau,Plants and animal,- Indonesian,0,indonesian
1849,5865784464273762528_0,Mongolian,Objects / materials / clothing,Japanese,0,japanese
1850,5865939234273563907_0,Javanese,Geography / buildings / landmarks,The image best represents a **Bathos** in one word only.,0,unanswered
1851,5865939224273822054_0,Javanese,Traditions / art / history,Japanese,0,japanese
1852,5865941054278368869_0,Chinese,Cooking and food,Japanese,0,japanese
1853,5922764755414784602_0,Sinhala,Brands / products / companies,Japanese,0,japanese
1854,5865910664273746482_0,Chinese,Cooking and food,"- Japanese
- Marathi
- Telugu
- Mongolian
- Urdu
- Lay
- Hindi
- Sinhala
",0,urdu
1855,5865910664275013697_1,Chinese,Plants and animal,- Hindi,0,hindi
1856,5865910694279365902_0,Chinese,Traditions / art / history,Japanese,0,japanese
1857,5948826956362297522_1,Japanese,People and everyday life,Chinese,0,chinese
1858,5865687704276759331_1,Bengali,Brands / products / companies,.,0,unanswered
1859,5865752674277691027_2,Malay,Geography / buildings / landmarks,"The image best represents the word ""Eagle.""",0,unanswered
1860,5865939244278075057_0,Indonesian,Objects / materials / clothing,The image best represents a **Japanese** meal.,0,japanese
1861,5865910664278145159_0,Chinese,Plants and animal,Japanese,0,japanese
1862,5865940234277083276_0,Urdu,Public Figure and pop culture,Hindi,0,hindi
1863,5865687714277496726_0,Bengali,Objects / materials / clothing,- Japanese,0,japanese
1864,5920593594274483923_2,Hindi,Public Figure and pop culture,"- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
",0,filipino
1865,5865910684279548815_0,Chinese,Geography / buildings / landmarks,Japanese,0,japanese
1866,5865941054276915056_0,Chinese,People and everyday life,"- 1007
- 1000
- 10
- 10
- 10
-",0,unanswered
1867,5865940254276568363_0,Urdu,Vehicles and Transportation,"The image you provided appears to depict a whimsical scene at a gas station. It features a large orange excavator, brand ""Dae-wo",0,unanswered
1868,5920593844272504622_0,Tamil,Vehicles and Transportation,"The image shows a red train car with the words ""AC Two Tier"" in white and red color, and the words ""AC Two Tier"" in",0,unanswered
1869,5865939214277433018_2,Sundanese,People and everyday life,"The image shows a wooden filing cabinet placed on a green carpet with intricate patterns. The cabinet has a sign on top that reads ""Donate your cell",0,unanswered
1870,5865743584279009363_0,Korean,Sports and recreation,"This image depicts a group of people dressed in unique, colorful, patterned, outfits, holding hands, up large, mushroom-like, structures, resembling",0,unanswered
1871,5865687714275655867_1,Bengali,Cooking and food,"The image appears to depict a large, pyramid-like arrangement of round, coconut-like sweets. These sweets are neatly stacked in a triangular formation,",0,unanswered
1872,5865743584275624278_1,Korean,Plants and animal,Japanese,0,japanese
1873,5865939274279517117_0,Indonesian,Brands / products / companies,"- Choklad
- Choklad
- Choklad
- Choklad
- Choklad
- Choklad
",0,unanswered
1874,5920943074274218212_1,Urdu,Objects / materials / clothing,"The image displays a vibrant array of colorful fabrics, each representing different cultural or traditional clothing styles. These include patterns and designs reminiscent of various Asian cultures and",0,unanswered
1875,5865925454272839345_2,Filipino,Sports and recreation,Indonesian,0,indonesian
1876,5865939254271090787_0,Javanese,Vehicles and Transportation,"The image best represents ""American"" culture.",0,unanswered
1877,5920943064278695948_1,Urdu,Brands / products / companies,"The image you provided appears to depict a large display of Parle-G candies in a store, with a child on the packaging. The child is",0,unanswered
1878,5865940254274775602_1,Urdu,Geography / buildings / landmarks,Japanese,0,japanese
1879,5920943074271254120_1,Urdu,Public Figure and pop culture,"The image shows a cricket match in progress, with the players in action, and the spectators in the stands. The image also includes the umpires",0,unanswered
1880,5865941054275555391_0,Chinese,Cooking and food,Chinese,1,chinese
1881,5865784464278794562_0,Mongolian,Traditions / art / history,Japanese,0,japanese
1882,5865743594272320972_1,Korean,Sports and recreation,Chinese,0,chinese
1883,5919326634272113556_0,Minangkabau,Geography / buildings / landmarks,The image best represents a **Bathos** in one word only.,0,unanswered
1884,5920588974276774536_0,Urdu,Cooking and food,Japanese,0,japanese
1885,5922915145419195513_0,Sinhala,Public Figure and pop culture,"The image features two men standing side by side, both wearing black T-shirts with the same design. The design on the T-shirts includes a",0,unanswered
1886,5865940254279731830_1,Urdu,Public Figure and pop culture,Japanese,0,japanese
1887,5865939214278129175_1,Sundanese,People and everyday life,"The image shows a group of people gathered around a table, with their hands stacked on top of each other's fingers, forming a heart shape. The",0,unanswered
1888,5919326624274750011_0,Minangkabau,Public Figure and pop culture,Japanese,0,japanese
1889,5865939234278770792_0,Javanese,Public Figure and pop culture,Japanese,0,japanese
1890,5865940244274044316_0,Urdu,Cooking and food,The image best represents **American** culture.,0,unanswered
1891,6028345764278686692_0,Marathi,Traditions / art / history,Bengali,0,bengali
1892,5865941044272139120_0,Chinese,Cooking and food,"The image best represents a meal from the **Bengali** culture. This meal includes elements such as rice, vegetables, and fried food, which",0,bengali
1893,5865939254273324687_0,Javanese,Cooking and food,Japanese,0,japanese
1894,5865910684279579444_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1895,5920943064279892731_2,Urdu,Geography / buildings / landmarks,Hindi,0,hindi
1896,5899599332743577960_2,Minangkabau,Traditions / art / history,- Javanese,0,javanese
1897,5865743594277304650_0,Korean,Brands / products / companies,Korean,1,korean
1898,5900315289939852852_0,Minangkabau,Sports and recreation,Filipino,0,filipino
1899,6001329595414180391_1,Hindi,Traditions / art / history,"The image depicts a traditional festival or cultural event, with people dressed in vibrant and colorful attire, participating in various activities, and celebrating their heritage.",0,unanswered
1900,5865939254276977258_1,Indonesian,Traditions / art / history,"- Malay
- Sinhala
- Sinhala
- Sinhala. One of the parade
-- Sinhala
-",0,malay
1901,5865939234271865558_1,Indonesian,Traditions / art / history,- Javanese,0,javanese
1902,5919326634279231935_0,Minangkabau,Cooking and food,The image best represents a dish from the Filipino culture.,0,filipino
1903,5865910684271138091_0,Chinese,Cooking and food,Japanese,0,japanese
1904,5919991144274846866_1,Japanese,Cooking and food,"The image best represents the phrase ""Effortless.""",0,unanswered
1905,5922900865411508298_0,Sinhala,People and everyday life,"The image depicts a vibrant and colorful scene from a cultural or religious event, possibly a festival or ceremony, with many people in traditional attire. The setting",0,unanswered
1906,5920943074279378677_1,Urdu,Cooking and food,"The image best represents ""Bengali.""",0,bengali
1907,5865910674271950573_1,Chinese,Geography / buildings / landmarks,Japanese,0,japanese
1908,5865784484274390793_1,Mongolian,Geography / buildings / landmarks,The image features a house with solar panels on its roof. There is also a wind turbine and several other structures in the background. The sky is cloud,0,unanswered
1909,5865687714276163242_0,Bengali,Cooking and food,Japanese,0,japanese
1910,5920942834274283231_1,Telugu,Traditions / art / history,"The image shows a vibrant and colorful scene featuring a large, yellowish temple with multiple tiers, and intricate carvings. The temple is surrounded by",0,unanswered
1911,5865940244279605914_0,Urdu,Cooking and food,"- Marathi
- Filipino
- Sinh
- Marathi
- Filipino
- Sinh
-- Marathi
- Sinh",0,filipino
1912,5865939264277831072_1,Javanese,Cooking and food,"The image shows a serving dish of **Nasi Lemak**, which is a type of fried rice dish.",0,unanswered
1913,5865939234276313726_0,Javanese,Geography / buildings / landmarks,"- Javan
- Tailand
- Sundanese
- Korean
- Minangkabau
- Sundanese
- Korean
- Min",0,minangkabau
1914,5920942814278676186_0,Telugu,Public Figure and pop culture,"The image features three men standing together, with one man wearing white shirt and another man wearing black shirt. The background has a banner with text in Tamil",0,tamil
1915,5865941054272322422_0,Chinese,Objects / materials / clothing,"The image shows a display for pillows in a store. The display is shaped like a pineapple, and it has text that says ""Pine",0,unanswered
1916,5865939214277528014_0,Sundanese,Objects / materials / clothing,The image best represents the Filipino culture.,0,filipino
1917,5865941044274772095_0,Chinese,Cooking and food,This image represents a type of question or problem.,0,unanswered
1918,5865941044276649935_0,Chinese,People and everyday life,Chinese,1,chinese
1919,6028345784275607100_1,Marathi,Traditions / art / history,"- Filipino
- Telugu
- Filipino
- Telugu
- Filipino
- Telugu
- Filipino
- Telugu
- Filipino",0,filipino
1920,5919991124276526614_0,Japanese,Public Figure and pop culture,The image best represents Bengali culture.,0,bengali
1921,5865940254276311857_1,Urdu,Cooking and food,Bengali,0,bengali
1922,5865752664275158886_1,Malay,Cooking and food,Indonesian,0,indonesian
1923,5865939214271731090_0,Sundanese,Brands / products / companies,"- Filipino
- Minangkabau
- Sundanese
- Filipino
- Minangkabau
- Sundanese
- Filipino
-",0,filipino
1924,5920943054276893749_0,Urdu,Sports and recreation,"The image depicts a group of people engaged in playing a board game, likely carrom, which involves moving pieces on a checkered surface. Based on",0,unanswered
1925,5865939254275385424_1,Indonesian,Cooking and food,"[image]
[200000000. To make the most amazing food, in a
[20000",0,unanswered
1926,5865784484272042337_1,Mongolian,Geography / buildings / landmarks,Japanese,0,japanese
1927,5865941044275296417_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1928,5865784464275940676_0,Mongolian,Public Figure and pop culture,Japanese,0,japanese
1929,5890180256326916949_0,Indonesian,Vehicles and Transportation,"- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
",0,sinhala
1930,5865743584277424649_1,Korean,Plants and animal,Japanese,0,japanese
1931,5865784464271620357_0,Mongolian,Vehicles and Transportation,A classic black car is driving down the street.,0,unanswered
1932,5865939264272312834_1,Indonesian,Traditions / art / history,"The image best represents ""Bengali.""",0,bengali
1933,5865687704275153660_0,Bengali,Sports and recreation,Bengali,1,bengali
1934,5865752684274656210_0,Malay,Traditions / art / history,Javanese,0,javanese
1935,5900086199939842669_0,Minangkabau,Geography / buildings / landmarks,"
Javanese
Javanese
Javanese
Javanese
Javanese
Javanese
Javanese
J",0,javanese
1936,5919326634272297978_1,Minangkabau,Objects / materials / clothing,"- 2
- 2
- 2
- 2
- 2
- 2
- 2
- ",0,unanswered
1937,5865752684271830481_1,Malay,Cooking and food,"The image shows a person dressed in traditional attire, possibly representing a specific culture or country. The attire includes elements such as green vest, red and white",0,unanswered
1938,5865752664277857916_0,Malay,Cooking and food,Chinese,0,chinese
1939,5865910664277274397_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1940,5865910664279558630_0,Chinese,Traditions / art / history,Japanese,0,japanese
1941,5865743584271755211_1,Korean,Geography / buildings / landmarks," yellowstone stone tower and people dark brown,The with warning Clapp, well the memorial to, Memorial the memorial to in military National Park, in",0,unanswered
1942,5899641782747424333_0,Minangkabau,Cooking and food,The image best represents **Bengali**.,0,bengali
1943,5865910684279167309_0,Chinese,Plants and animal,Chinese,1,chinese
1944,5865939234278111178_0,Indonesian,Traditions / art / history,"This image features a group of people dressed in elaborate, traditional clothing, engaging in a activity, possibly related to a cultural event. 

The image",0,unanswered
1945,5865784464275039343_0,Mongolian,Brands / products / companies,The image shows a street scene with a building and several cars parked in front of it. The building has a sign in Russian. The sign is yellow,0,unanswered
1946,5922756405419579989_0,Sinhala,Brands / products / companies," best
- 1.",0,unanswered
1947,5865939224276337059_0,Javanese,Cooking and food,Indonesian,0,indonesian
1948,5865784464275914971_1,Mongolian,Objects / materials / clothing,The image best represents the **Japanese** culture.,0,japanese
1949,5919991144278510809_1,Japanese,Cooking and food,The image best represents Japanese culture.,1,japanese
1950,5865939254278125010_0,Indonesian,Vehicles and Transportation,"The image shows a scene from a movie or TV show featuring a character from a movie or TV show, with the text ""The quick brown fox""",0,unanswered
1951,5865784474272222783_1,Mongolian,Traditions / art / history,-,0,unanswered
1952,5899917442741714731_1,Minangkabau,Cooking and food,Filipino,0,filipino
1953,5879901208654727252_1,Bengali,Public Figure and pop culture,"The image likely represents a person speaking at a podium, possibly for a conference, likely about literature or academics.",0,unanswered
1954,5865784474273599733_0,Mongolian,Cooking and food,"The image best represents a plate of food, likely from the options below.

- Bengali: Javanese
- Tamil
- Filipino
- Min",0,filipino
1955,5865939224278552803_1,Javanese,Plants and animal,Bengali,0,bengali
1956,5865939234274987443_1,Indonesian,Sports and recreation,The image best represents the Bengali culture.,0,bengali
1957,5865939244276053163_0,Indonesian,Plants and animal,Japanese,0,japanese
1958,5920943064272916645_0,Urdu,Vehicles and Transportation,"The image shows a red train with the number.
- Javanese
- Hindi
- Telugu
- Sinh
- Hindi
-",0,telugu
1959,5865784474277041841_0,Mongolian,Plants and animal,"The image best represents a bird of prey. The correct option is ""Bengalua.""",0,unanswered
1960,5920942824277282901_2,Telugu,Plants and animal,The image best represents a **Bengali**.,0,bengali
1961,5920593834273285626_0,Tamil,Traditions / art / history,"- Filipino
- Telugu
- Filipino
- Telugu
- Filipino
- Telugu
- Filipino
- Telugu
- Filipino",0,filipino
1962,5919326634273064222_0,Minangkabau,Cooking and food,Japanese,0,japanese
1963,5865784464276117966_0,Mongolian,People and everyday life,- Japanese,0,japanese
1964,5865939234276860453_1,Indonesian,Cooking and food,"- Javanese
- Javanese
- Javanese
- Javanese
- Javanese
- Javanese
",0,javanese
1965,5865687724271203845_1,Bengali,Traditions / art / history,"The image best represents a **witch's** cauldron, which is situated in the middle of a **sand**. This cauldron is",0,unanswered
1966,5865941054274397489_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1967,5920943064278227492_0,Urdu,Cooking and food,"The image best represents **Japanese** culture. The dish in the image appears to be a type of Japanese food, likely a savory or pancake",0,japanese
1968,5865941054272162529_0,Chinese,People and everyday life,Javanese,0,javanese
1969,5920942834273928907_0,Telugu,Geography / buildings / landmarks," ben Germany Germany by flags, on fest the U.S and rec charming European theme at the spices at Epc ter meticul, l true Bay, mounted",0,unanswered
1970,5878953420816907745_0,Malay,Cooking and food,Japanese,0,japanese
1971,5865743584278799281_0,Korean,People and everyday life,Japanese,0,japanese
1972,5865939264272395220_0,Javanese,Traditions / art / history,The image best represents the Filipino culture.,0,filipino
1973,5920593724273339104_0,Marathi,Traditions / art / history,"The image shows a vibrant and colorful scene featuring a large, yellowish temple with multiple tiers, and intricate carvings. The temple is surrounded by",0,unanswered
1974,5920943054278083237_0,Urdu,Geography / buildings / landmarks,Bengali,0,bengali
1975,5922883925412271602_0,Sinhala,People and everyday life,-,0,unanswered
1976,5920593604279392213_0,Hindi,Plants and animal,Hindi,1,hindi
1977,5919991144273641001_1,Japanese,Traditions / art / history,"The image primarily represents elements of Asian culture. The display includes various traditional and colorful items, such as dolls, teapots, and other decorative",0,unanswered
1978,5920593724276518688_0,Marathi,People and everyday life,"The image depicts a group of people engaged in a cultural or traditional gathering, possibly related to a specific cultural event or ceremony. The individuals are dressed in",0,unanswered
1979,5865687704278213959_2,Bengali,Traditions / art / history,The image best represents Bengali culture.,1,bengali
1980,5922764055416457335_0,Sinhala,Brands / products / companies,Japanese,0,japanese
1981,5865687704272685216_0,Bengali,Brands / products / companies,Japanese,0,japanese
1982,5865784484275179648_0,Mongolian,Cooking and food,Filipino,0,filipino
1983,5865687704273414792_0,Bengali,Public Figure and pop culture,Bengali,1,bengali
1984,5865939224278014388_0,Javanese,Cooking and food,The image best represents the **Japanese** culture.,0,japanese
1985,5865752664274415806_1,Malay,Public Figure and pop culture,Japanese,0,japanese
1986,5865752684274292566_0,Malay,Plants and animal,"The image best represents ""Javanese.""",0,javanese
1987,5920942834276716597_0,Telugu,Cooking and food,Chinese,0,chinese
1988,5920943064278687178_1,Urdu,Sports and recreation,Hindi,0,hindi
1989,5865925454272214391_2,Filipino,Traditions / art / history,Filipino,1,filipino
1990,5865752674273402418_0,Malay,Brands / products / companies,"The image depicts a handbag with a distinctive pattern featuring various words in different languages. The bag is adorned with gold-colored metal chains and handles,",0,unanswered
1991,5865925464274708631_0,Filipino,Objects / materials / clothing,"The image shows a group of people dressed in traditional Filipino attire, likely for a cultural or festive event. The attire consists of embroidered shirts",1,filipino
1992,5865910664276319803_2,Chinese,People and everyday life,"The image depicts a room filled with various vintage and items. These include old-fashioned furniture, kitchen appliances, and other memorabilia. The room has",0,unanswered
1993,5865910674271929696_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1994,5920593594278377501_1,Hindi,People and everyday life,"The image depicts a group of people engaged in a cultural or traditional gathering, possibly related to a specific cultural event or ceremony. The individuals are dressed in",0,unanswered
1995,5920593854278804038_1,Tamil,Geography / buildings / landmarks,"The image shows the entrance to a building with a sign that reads ""Department of Posts, India"". The sign is in the Indian language. The sign",0,unanswered
1996,5865939224279411061_0,Javanese,Objects / materials / clothing,Filipino,0,filipino
1997,5865940254278216688_1,Urdu,Cooking and food,"- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
",0,japanese
1998,5865940244278771570_0,Urdu,People and everyday life,"The image you provided is a representation of a scene from a movie, possibly titled ""The Shining of a and b, c, d the e",0,unanswered
1999,5865939274274929316_0,Indonesian,Brands / products / companies,"- Minat.
- Sundanese.
- Sundanese.
- Sundanese.
- Sundanese.
- Sundanese.
- Sundanese.
- Sund",0,sundanese
2000,5919991144275562881_0,Japanese,Objects / materials / clothing,- Malayerの malay.� 7500Hai!  malayの malay. Kawaiの 750,0,malay
2001,5865939244273459302_1,Indonesian,Brands / products / companies,"- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
",0,japanese
2002,5865941054273753581_0,Chinese,Geography / buildings / landmarks,The image best represents the **Korean** culture.,0,korean
2003,5922897865413039863_0,Sinhala,People and everyday life,"The image best represents the Javanese culture. The individual's attire and the setting are reminiscent of traditional Javanese practices, particularly the use of",0,javanese
2004,5920942834274003435_1,Telugu,Geography / buildings / landmarks,"- Sinhala
- Japanese
- Sinhala
- Sinhala
- Sinhala
- Sinhala
- S",0,sinhala
2005,5865687714278234543_0,Bengali,Cooking and food,The image shows a bowl of food placed on a wooden table. The food in the bowl is a mix of vegetables and sauce. The vegetables include potatoes,0,unanswered
2006,5865939254271049408_2,Indonesian,Sports and recreation,Indonesian,1,indonesian
2007,5920593844276445399_1,Tamil,Sports and recreation,The image shows a group of people playing a sport on a field with a ball and sticks.,0,unanswered
2008,5865940254274511950_1,Urdu,Cooking and food,Japanese,0,japanese
2009,5865939264273932460_0,Indonesian,Brands / products / companies,"The image shows a large, sign for a store named ""Gram Media"" in bright red letters. Large red letters. The image shows a store",0,unanswered
2010,5865910684278354531_0,Chinese,Cooking and food,Japanese,0,japanese
2011,5922792205413913786_0,Sinhala,Traditions / art / history,"The image depicts a vibrant and colorful market stall adorned with festive decorations, likely representing various cultures and celebrations from around the world. The stall is",0,unanswered
2012,5865941044278222512_0,Chinese,Objects / materials / clothing,The image shows a large red and white banner with black and yellow text. The banner is placed on a grassy area with trees and buildings in the,0,unanswered
2013,5865939224275049307_2,Javanese,Sports and recreation,The image best represents Bengali culture.,0,bengali
2014,6001311185419847732_1,Hindi,Cooking and food,Indonesian,0,indonesian
2015,5919991134274940944_0,Japanese,Public Figure and pop culture,"The image shows a simple line drawing of a cat with the word ""ね"" in Japanese. The drawing consists of a cat's head, body,",1,japanese
2016,5865941044275190607_0,Chinese,Objects / materials / clothing,"- Tinh
- Tinh
- Tinh
- Tinh
- Tinh
- Tinh
- Tinh
- T",0,unanswered
2017,5865743574278310846_0,Korean,Plants and animal,Japanese,0,japanese
2018,5865910674272856371_0,Chinese,Cooking and food,"- Javan
- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
-",0,sinhala
2019,5865687714278936238_0,Bengali,Vehicles and Transportation,"The image best represents ""Filipino"".",0,filipino
2020,6028345774271126672_1,Marathi,Vehicles and Transportation,"The image best represents ""Filipino"".",0,filipino
2021,5865939234279272431_0,Javanese,Public Figure and pop culture,Japanese,0,japanese
2022,5865752664277854602_1,Malay,Cooking and food,Japanese,0,japanese
2023,5865743594273068730_1,Korean,Vehicles and Transportation,"- Filipino
- Minangkabau
- Sundanese
- Korean
- Minangkabau
- Sundanese
- Korean
-",0,filipino
2024,5865941054274168320_0,Chinese,Vehicles and Transportation,Chinese,1,chinese
2025,5865784464278122681_0,Mongolian,Vehicles and Transportation,Mongolian,1,mongolian
2026,5920593604271036468_0,Hindi,Cooking and food,The image best represents **Japanese** culture.,0,japanese
2027,5865925464277168179_0,Filipino,Cooking and food," a meatball past sw brown paper chicken sandwiches. coated with decorated with coated with with, with a in cre everything corn dog. waff.",0,unanswered
2028,5865939274277011005_1,Indonesian,Traditions / art / history,The image shows a decorative helmet with intricate patterns and designs. The helmet is likely to be used for sports or other activities.,0,unanswered
2029,5865752674276660570_0,Malay,People and everyday life,- Indonesian,0,indonesian
2030,5865939214271178728_1,Sundanese,Public Figure and pop culture,The image you're asking for is a question.,0,unanswered
2031,5920942824274048827_1,Telugu,Public Figure and pop culture,Hindi,0,hindi
2032,5865939274271090687_0,Javanese,Cooking and food,- **Context: The image shows a vibrant yellow food cart with a blue tarp cover and a person serving food. The cart has a sign that says,0,unanswered
2033,5919326624274813142_1,Minangkabau,Cooking and food,"The image best represents ""Bengali.",0,bengali
2034,5865939264272200781_0,Javanese,Cooking and food,"The image shows a large pile of small figurines, which are being funneled into a large bowl by a machine that resembles a cannon. The",0,unanswered
2035,5890159996321653084_1,Indonesian,People and everyday life,"The image best represents the culture of ""Bakokoa"".",0,unanswered
2036,5865910674274522108_0,Chinese,Traditions / art / history,"The image shows a room with white walls and a green plant. There are several large posters hanging from the ceiling, each poster featuring different symbols and characters",0,unanswered
2037,5922676085417291138_0,Sinhala,Geography / buildings / landmarks,The image best represents Bengali culture.,0,bengali
2038,5865939234273119903_0,Indonesian,Brands / products / companies,"- Filipino
- Minangkabau
- Sundanese
- Filipino
- Minangkabau
- Sundanese
- Filipino
-",0,filipino
2039,5920943074274115678_1,Urdu,Geography / buildings / landmarks,Marathi,0,marathi
2040,5865941044276715033_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
2041,5920942834272297113_1,Telugu,Traditions / art / history,"- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sund",0,sundanese
2042,5865939274272693341_0,Indonesian,Cooking and food,Filipino,0,filipino
2043,5865941044279810524_0,Chinese,Vehicles and Transportation,The image best represents the Bengali culture.,0,bengali
2044,5920593844273274387_0,Tamil,Objects / materials / clothing,The image best represents Chinese culture.,0,chinese
2045,5865925454273593240_0,Filipino,Traditions / art / history,Indonesian,0,indonesian
2046,5865941064272586600_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
2047,5865925464277273496_0,Filipino,People and everyday life,The image best represents a cultural or traditional practice of **Bengali** (a specific cultural or traditional practice from one of the following countries: Bengali,0,bengali
2048,5922772855416880844_0,Sinhala,Sports and recreation,Japanese,0,japanese
2049,5865784464277713668_1,Mongolian,Cooking and food,"The image shows a traditional dish consisting of crackers and a creamy mixture, likely representing a cultural or regional cuisine.",0,unanswered
2050,5920943064272168494_1,Urdu,Brands / products / companies,"The image best represents Asian culture.

Answer: Asian",0,unanswered
2051,5865939244274628530_0,Sundanese,Cooking and food,The image best represents the **Bengaliu** culture.,0,bengali
2052,5865939274273446442_1,Indonesian,Cooking and food,"The image best represents ""Bengali.",0,bengali
2053,6001320905419447566_0,Hindi,Vehicles and Transportation,The image best represents **Chinese** culture.,0,chinese
2054,5920942824273390823_0,Telugu,Public Figure and pop culture,"The image best represents ""Bengali"".",0,bengali
2055,5865910684278310943_0,Chinese,Objects / materials / clothing,"The image best represents the Chinese culture. The ornate, golden bowl with intricate designs and the presence of Chinese characters are indicative of Chinese art and craft",1,chinese
2056,5865939224272325585_0,Javanese,Objects / materials / clothing,"This image shows a group of people standing in a room, with a table full of food, and a large window.",0,unanswered
2057,5920593604277934673_2,Hindi,Cooking and food,"The image shows a colorful array of drinks in cups, each filled with different colored layers of flavored syrup and topped with candy. The drinks are arranged",0,unanswered
2058,5865939234273911599_0,Indonesian,Vehicles and Transportation,Japanese,0,japanese
2059,5922893355413104989_0,Sinhala,People and everyday life,Hindi,0,hindi
2060,5865939244276331992_1,Indonesian,People and everyday life,"- Arabic
- Urdu
- Malay
- Sinhala
- Japanese
- Urdu
- Malay
- Sinhala
",0,urdu
2061,5865687714273341513_0,Bengali,Traditions / art / history,The image shows a white ceramic figurine with a brown spot.,0,unanswered
2062,5865939264275440696_1,Indonesian,Brands / products / companies,"- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sundanese
- Sund",0,sundanese
2063,5865941064279027764_0,Chinese,Plants and animal,Javanese,0,javanese
2064,5865910684273444114_0,Chinese,Geography / buildings / landmarks,"The image depicts a serene scene with a stone lion statue prominently featured, with the lion holding a smaller lion in its paws. The statue is",0,unanswered
2065,5865910664275364554_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2066,5920593844277222844_1,Tamil,Sports and recreation, These individuals are playing a game of badminton.,0,unanswered
2067,5865939254275060426_0,Indonesian,Geography / buildings / landmarks,The image best represents a **Bathos** in one word only.,0,unanswered
2068,5920593834278341721_1,Tamil,Vehicles and Transportation,"The image best represents ""Filipino"".",0,filipino
2069,5920942824274852774_1,Telugu,People and everyday life,The image best represents the culture of **Filipino**.,0,filipino
2070,5865743594271492505_0,Korean,Objects / materials / clothing,The image best represents the **Japanese** culture.,0,japanese
2071,5865743574275460631_1,Korean,People and everyday life,"I'm sorry, but I can't help you with that.
- Bengali
- Javanese
- Tamil
- Filipino
- Minangk",0,filipino
2072,5922701285416390161_0,Sinhala,Geography / buildings / landmarks,Malay,0,malay
2073,5922564015418973133_1,Sinhala,Objects / materials / clothing,Javanese,0,javanese
2074,5865910674277649019_0,Chinese,Objects / materials / clothing,- Chinese,1,chinese
2075,5865752684273451179_1,Malay,People and everyday life,-,0,unanswered
2076,5920593724273421404_0,Marathi,Cooking and food,Chinese,0,chinese
2077,5865939224273635801_0,Javanese,People and everyday life,"The image shows a group of people gathered around a table, with their hands stacked on top of each other's fingers, forming a heart shape. The",0,unanswered
2078,5865910684271721353_0,Chinese,Traditions / art / history,Chinese,1,chinese
2079,5865941054279861444_0,Chinese,Brands / products / companies,Japanese,0,japanese
2080,5865939224277512106_0,Sundanese,Cooking and food,Japanese,0,japanese
2081,5920943064275040556_0,Urdu,Geography / buildings / landmarks,"The image depicts
- S.
- S.
- S.
- S.
- S.
- S.
- S.
- S.
- S",0,unanswered
2082,5920593594274335208_1,Hindi,Geography / buildings / landmarks,The image best represents the Hawa Palace.,0,unanswered
2083,5865941054277824179_0,Chinese,Geography / buildings / landmarks,Japanese,0,japanese
2084,5865939234272104037_1,Indonesian,Sports and recreation,Javanese,0,javanese
2085,5865910674272256090_0,Chinese,Cooking and food,"- Javan.
- Javan.
- Javan.
- Javan.
- Javan.
- Javan.
- Javan.
- J",0,unanswered
2086,5865687714271421299_0,Bengali,Geography / buildings / landmarks,Japanese,0,japanese
2087,5865687714272866154_1,Bengali,Traditions / art / history,"The image shows an ornate, intricately designed musical instrument, resembling a **Bassoon**. It features a long, curved neck with numerous",0,unanswered
2088,5865941064274931803_0,Chinese,Traditions / art / history,Chinese,1,chinese
2089,5919991144272130082_0,Japanese,Traditions / art / history,Chinese,0,chinese
2090,5865910684275278248_0,Chinese,Sports and recreation,Japanese,0,japanese
2091,5865940254271905885_0,Urdu,Plants and animal,- Javanese,0,javanese
2092,5920593594275282992_0,Hindi,Plants and animal,Filipino,0,filipino
2093,5865743594275055702_1,Korean,Geography / buildings / landmarks,Japanese,0,japanese
2094,5920942834277335432_1,Telugu,Traditions / art / history,".
",0,unanswered
2095,5865939244279998491_0,Indonesian,Cooking and food,"The image best represents a traditional dessert from the Philippines, known as ""Minangkabau"".",0,minangkabau
