Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
1104,5865940254279366821_0,Urdu,Vehicles and Transportation,Bengali,0,bengali
1105,5865940244271007977_0,Urdu,Objects / materials / clothing,Urdu,1,urdu
1106,5865743584277690404_0,Korean,Plants and animal,Korean,1,korean
1107,5865687724274408073_2,Bengali,Cooking and food,Bengali,1,bengali
1108,5865910674277111099_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1109,5865941054275946269_1,Chinese,Public Figure and pop culture,Korean,0,korean
1110,5925322658859421224_0,Japanese,Objects / materials / clothing,Japanese,1,japanese
1111,5865910664275383453_0,Chinese,Cooking and food,Chinese,1,chinese
1112,5865940254274106455_1,Urdu,Cooking and food,Bengali,0,bengali
1113,5865743584271609196_1,Korean,Traditions / art / history,Korean,1,korean
1114,5865941054274983566_1,Chinese,Objects / materials / clothing,Indonesian,0,indonesian
1115,5900085249932416276_0,Minangkabau,Geography / buildings / landmarks,Javanese,0,javanese
1116,5920942824279179185_0,Telugu,Traditions / art / history,Tamil,0,tamil
1117,5920593844272703438_1,Tamil,Plants and animal,Filipino,0,filipino
1118,5920942824276857567_1,Telugu,Cooking and food,Bengali,0,bengali
1119,5922579975412160376_0,Sinhala,Objects / materials / clothing,Bengali,0,bengali
1120,5900089849932786495_0,Minangkabau,Geography / buildings / landmarks,Japanese,0,japanese
1121,5920593724273519503_0,Marathi,Plants and animal,Bengali,0,bengali
1122,5865687704279401684_1,Bengali,Brands / products / companies,Hindi,0,hindi
1123,5865752674274834821_1,Malay,Cooking and food,Chinese,0,chinese
1124,5865752684278177985_0,Malay,Vehicles and Transportation,Chinese,0,chinese
1125,5919326634277940048_1,Minangkabau,Objects / materials / clothing,Filipino,0,filipino
1126,5865910694274374769_1,Chinese,People and everyday life,Chinese,1,chinese
1127,5920593714274002153_1,Marathi,Brands / products / companies,Hindi,0,hindi
1128,5922816615417776841_0,Sinhala,Traditions / art / history,Sinhala,1,sinhala
1129,5920593844274482477_1,Tamil,Public Figure and pop culture,Indian,0,unanswered
1130,5865910674274821955_0,Chinese,Traditions / art / history,Chinese,1,chinese
1131,5865925444276912439_0,Filipino,People and everyday life,Filipino,1,filipino
1132,5865784474277276787_0,Mongolian,Cooking and food,Chinese,0,chinese
1133,5922820125418086697_0,Sinhala,Traditions / art / history,Sinhala,1,sinhala
1134,5865752664277042951_0,Malay,Vehicles and Transportation,Malay,1,malay
1135,5865743594274553469_1,Korean,Objects / materials / clothing,Chinese,0,chinese
1136,5865743594273480955_0,Korean,Geography / buildings / landmarks,Japanese,0,japanese
1137,5899604222742520387_2,Minangkabau,Objects / materials / clothing,Malay,0,malay
1138,6001307545419873585_0,Hindi,Sports and recreation,Bengali,0,bengali
1139,5865784464276673663_0,Mongolian,Cooking and food,Javanese,0,javanese
1140,5865939254273865096_2,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1141,5920593844277577422_0,Tamil,Cooking and food,Bengali,0,bengali
1142,5865939254272534672_0,Indonesian,Cooking and food,Chinese,0,chinese
1143,5865743574277031179_0,Korean,Brands / products / companies,Korean,1,korean
1144,5922636955418188753_0,Sinhala,Cooking and food,Javanese,0,javanese
1145,5920942824276370304_1,Telugu,Cooking and food,Tamil,0,tamil
1146,5920943064277599677_1,Urdu,Objects / materials / clothing,Hindi,0,hindi
1147,5865939274277231377_1,Indonesian,Plants and animal,Javanese,0,javanese
1148,5865743584278414055_1,Korean,Brands / products / companies,Korean,1,korean
1149,5865743584275827099_1,Korean,Geography / buildings / landmarks,Korean,1,korean
1150,5865941044279768312_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1151,5865925454272899529_0,Filipino,Cooking and food,Filipino,1,filipino
1152,5865743584272184783_2,Korean,People and everyday life,Japanese,0,japanese
1153,5920593854273904581_1,Tamil,Traditions / art / history,Bengali,0,bengali
1154,5865939214277574512_1,Sundanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1155,5865687714273886805_0,Bengali,Public Figure and pop culture,Bengali,1,bengali
1156,5865939234278035395_0,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1157,5865939214279284549_1,Sundanese,Cooking and food,Indonesian,0,indonesian
1158,5865910664272406812_0,Chinese,Vehicles and Transportation,Chinese,1,chinese
1159,5920593724278277891_1,Marathi,Objects / materials / clothing,Bengali,0,bengali
1160,5922583815411787338_0,Sinhala,Objects / materials / clothing,Indonesian,0,indonesian
1161,5865939264271512059_1,Indonesian,Traditions / art / history,Malay,0,malay
1162,5922667335416257129_0,Sinhala,Cooking and food,Javanese,0,javanese
1163,5865939224272886750_0,Javanese,Brands / products / companies,Indonesian,0,indonesian
1164,5865941044276088675_1,Chinese,Cooking and food,Indonesian,0,indonesian
1165,5865939214272522928_1,Sundanese,Cooking and food,Bengali,0,bengali
1166,5920593724275523797_0,Marathi,Cooking and food,Marathi,1,marathi
1167,5865910674278890896_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1168,5865784474271709684_1,Mongolian,Geography / buildings / landmarks,Chinese,0,chinese
1169,5865743584279746538_1,Korean,Sports and recreation,Chinese,0,chinese
1170,5865784484279234738_0,Mongolian,Geography / buildings / landmarks,Japanese,0,japanese
1171,5865752674277365333_1,Malay,Cooking and food,Chinese,0,chinese
1172,5920593594273079676_1,Hindi,Traditions / art / history,Hindi,1,hindi
1173,5865941054272365832_1,Chinese,Objects / materials / clothing,Japanese,0,japanese
1174,5865939234272794693_0,Indonesian,Cooking and food,Chinese,0,chinese
1175,5865939214271992828_0,Sundanese,Traditions / art / history,Javanese,0,javanese
1176,5865925444277639246_0,Filipino,Plants and animal,Malay,0,malay
1177,5920593844272231186_2,Tamil,Objects / materials / clothing,Hindi,0,hindi
1178,5865939214274071902_0,Sundanese,Cooking and food,Chinese,0,chinese
1179,5920593724271754430_0,Marathi,People and everyday life,Marathi,1,marathi
1180,5922916005413544467_0,Sinhala,Public Figure and pop culture,Sinhala,1,sinhala
1181,5948826196365302203_1,Japanese,Traditions / art / history,Japanese,1,japanese
1182,5865910694275513750_2,Chinese,Cooking and food,Chinese,1,chinese
1183,5865743584273916719_2,Korean,Traditions / art / history,Korean,1,korean
1184,5865939274279131990_1,Indonesian,Traditions / art / history,Sundanese,0,sundanese
1185,5865941044279063970_0,Chinese,Objects / materials / clothing,Chinese,1,chinese
1186,5865939214274093451_1,Sundanese,Objects / materials / clothing,Filipino,0,filipino
1187,5920593844274270558_1,Tamil,Traditions / art / history,Tamil,1,tamil
1188,5964282176656771609_1,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
1189,5865743574273181338_0,Korean,Sports and recreation,Korean,1,korean
1190,5920593724277951302_0,Marathi,Cooking and food,Bengali,0,bengali
1191,5865784474272120711_1,Mongolian,Brands / products / companies,Mongolian,1,mongolian
1192,5865939224277783204_0,Javanese,Cooking and food,Filipino,0,filipino
1193,5865941064271588596_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1194,5865784474274369856_1,Mongolian,Plants and animal,Mongolian,1,mongolian
1195,5865910684274499711_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1196,5922817385419621359_0,Sinhala,Traditions / art / history,Sinhala,1,sinhala
1197,5865743594276987404_1,Korean,Geography / buildings / landmarks,Chinese,0,chinese
1198,5920942824276997640_2,Telugu,Geography / buildings / landmarks,Urdu,0,urdu
1199,5920593844272072017_2,Tamil,Sports and recreation,Bengali,0,bengali
1200,5920943064275430490_2,Urdu,Plants and animal,Filipino,0,filipino
1201,5865940254278264573_0,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
1202,5865939254275477409_0,Indonesian,Sports and recreation,Indonesian,1,indonesian
1203,5865743574277776708_1,Korean,People and everyday life,Korean,1,korean
1204,5919991144271950816_0,Japanese,Traditions / art / history,Japanese,1,japanese
1205,5919991124271911159_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
1206,5865925444277719177_2,Filipino,People and everyday life,Filipino,1,filipino
1207,5865784464275214289_1,Mongolian,Sports and recreation,Chinese,0,chinese
1208,5865925454272023666_0,Filipino,Cooking and food,Filipino,1,filipino
1209,5865940254277928317_1,Urdu,Cooking and food,Bengali,0,bengali
1210,5920942824279284739_1,Telugu,People and everyday life,Hindi,0,hindi
1211,5865941054271144714_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
1212,5865752664278258839_0,Malay,Brands / products / companies,Filipino,0,filipino
1213,5865752674275114675_0,Malay,Cooking and food,Chinese,0,chinese
1214,5865910664274447454_0,Chinese,Geography / buildings / landmarks,Japanese,0,japanese
1215,5865910674278756341_1,Chinese,Public Figure and pop culture,Chinese,1,chinese
1216,5865687704279828011_2,Bengali,Objects / materials / clothing,Javanese,0,javanese
1217,5865910664272109734_0,Chinese,Plants and animal,Filipino,0,filipino
1218,5865687724272437085_2,Bengali,Cooking and food,Bengali,1,bengali
1219,5920593834271567243_0,Tamil,Plants and animal,Bengali,0,bengali
1220,5865752664277449895_1,Malay,Traditions / art / history,Javanese,0,javanese
1221,5919991134272289500_2,Japanese,Sports and recreation,Japanese,1,japanese
1222,5865743584275969294_1,Korean,Geography / buildings / landmarks,Korean,1,korean
1223,5865941054279779333_1,Chinese,Plants and animal,Japanese,0,japanese
1224,5920942824276943804_1,Telugu,Sports and recreation,Bengali,0,bengali
1225,5865925454279294087_1,Filipino,Objects / materials / clothing,Filipino,1,filipino
1226,5865687704279286733_0,Bengali,Sports and recreation,Bengali,1,bengali
1227,5865910674278647727_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1228,5865687714274603158_0,Bengali,Traditions / art / history,Bengali,1,bengali
1229,5865752684276636395_2,Malay,Cooking and food,Malay,1,malay
1230,5865941054275476548_0,Chinese,Vehicles and Transportation,Singapore,0,unanswered
1231,5865752664271368564_0,Malay,Objects / materials / clothing,Javanese,0,javanese
1232,5865752664272198725_2,Malay,Cooking and food,Javanese,0,javanese
1233,5865687724279670501_0,Bengali,Cooking and food,Korean,0,korean
1234,5865784464275309957_1,Mongolian,Objects / materials / clothing,Mongolian,1,mongolian
1235,5919326634273625175_1,Minangkabau,Cooking and food,Filipino,0,filipino
1236,5865910664272270924_1,Chinese,Traditions / art / history,Chinese,1,chinese
1237,5922638215418070354_0,Sinhala,Cooking and food,Malay,0,malay
1238,5922570075415820086_0,Sinhala,Objects / materials / clothing,Chinese,0,chinese
1239,5865940254276539911_0,Urdu,Objects / materials / clothing,Hindi,0,hindi
1240,5865940254276333527_0,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
1241,5865910674275493201_0,Chinese,Sports and recreation,Chinese,1,chinese
1242,5865939244278912390_2,Javanese,Objects / materials / clothing,Malay,0,malay
1243,5919991134279707894_0,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
1244,5920593584278840461_1,Hindi,Cooking and food,Bengali,0,bengali
1245,5890178726322517585_0,Indonesian,Cooking and food,Malay,0,malay
1246,5865910684279061383_0,Chinese,Traditions / art / history,Chinese,1,chinese
1247,5865939244277147465_2,Indonesian,People and everyday life,Indonesian,1,indonesian
1248,5865941044272893050_0,Chinese,Cooking and food,Chinese,1,chinese
1249,5865939244276532910_1,Sundanese,Cooking and food,Filipino,0,filipino
1250,6028345774272102611_1,Marathi,Public Figure and pop culture,Tamil,0,tamil
1251,5865687724276424298_0,Bengali,Cooking and food,Bengali,1,bengali
1252,5865743594278718032_2,Korean,Cooking and food,Korean,1,korean
1253,5865784454273648493_0,Mongolian,Objects / materials / clothing,Mongolian,1,mongolian
1254,5865939254274246724_0,Indonesian,Plants and animal,Chinese,0,chinese
1255,5922639585414563287_0,Sinhala,Cooking and food,Filipino,0,filipino
1256,5920942824279417755_1,Telugu,Plants and animal,Bengali,0,bengali
1257,5865784474273240624_2,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
1258,5865939204277531424_2,Sundanese,Cooking and food,Indonesian,0,indonesian
1259,5865939274274187387_1,Indonesian,Cooking and food,Indonesian,1,indonesian
1260,5920942824277979323_0,Telugu,Traditions / art / history,Tamil,0,tamil
1261,5865940254272831584_0,Urdu,Cooking and food,Bengali,0,bengali
1262,5922907415418120855_0,Sinhala,Public Figure and pop culture,Tamil,0,tamil
1263,5865784464272374146_0,Mongolian,Public Figure and pop culture,Japanese,0,japanese
1264,5865743594278179712_1,Korean,Vehicles and Transportation,Korean,1,korean
1265,5920593834271069432_2,Tamil,Brands / products / companies,Hindi,0,hindi
1266,5865743574279238671_2,Korean,Vehicles and Transportation,Korean,1,korean
1267,6028345774274845906_1,Marathi,Traditions / art / history,Bengali,0,bengali
1268,5920943054271755505_1,Urdu,Public Figure and pop culture,Bengali,0,bengali
1269,5920593724272218970_0,Marathi,Geography / buildings / landmarks,Filipino,0,filipino
1270,5920593594275536032_1,Hindi,Public Figure and pop culture,Hindi,1,hindi
1271,5922747285413180731_0,Sinhala,Brands / products / companies,Malay,0,malay
1272,5920593834279086633_2,Tamil,Traditions / art / history,Urdu,0,urdu
1273,5920942834279249305_1,Telugu,Cooking and food,Marathi,0,marathi
1274,5920942834275909988_1,Telugu,Objects / materials / clothing,Tamil,0,tamil
1275,5865939224278780310_0,Javanese,Cooking and food,Javanese,1,javanese
1276,5865743584272866453_0,Korean,People and everyday life,Korean,1,korean
1277,5865910664277319101_1,Chinese,Objects / materials / clothing,Japanese,0,japanese
1278,5922785035412096174_1,Sinhala,Traditions / art / history,Sinhala,1,sinhala
1279,5919326634276178059_0,Minangkabau,Cooking and food,Bengali,0,bengali
1280,5865910694275430127_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1281,5865910674278808930_0,Chinese,Traditions / art / history,Chinese,1,chinese
1282,5865784474274780817_2,Mongolian,Plants and animal,Japanese,0,japanese
1283,5865939254275022966_1,Indonesian,Objects / materials / clothing,Filipino,0,filipino
1284,5865939244273423240_1,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1285,5920593724275551393_0,Marathi,Geography / buildings / landmarks,Chinese,0,chinese
1286,5865940244279765849_0,Urdu,Cooking and food,Bengali,0,bengali
1287,5865752674272125590_0,Malay,Brands / products / companies,Japanese,0,japanese
1288,5865939254276241945_2,Javanese,Objects / materials / clothing,Javanese,1,javanese
1289,5885586286324289493_2,Sundanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1290,5865941054276225809_2,Chinese,Public Figure and pop culture,Chinese,1,chinese
1291,5865939254273447878_2,Javanese,Traditions / art / history,Indonesian,0,indonesian
1292,5920593844273654105_1,Tamil,Sports and recreation,Urdu,0,urdu
1293,5865687724275193792_1,Bengali,Cooking and food,Bengali,1,bengali
1294,5865939234271094628_0,Indonesian,Objects / materials / clothing,Javanese,0,javanese
1295,5919991134277386850_0,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
1296,5865752674274689480_1,Malay,Cooking and food,Chinese,0,chinese
1297,5865939254274816889_0,Javanese,Cooking and food,Javanese,1,javanese
1298,5865925454276097980_1,Filipino,Cooking and food,Filipino,1,filipino
1299,5920593594276609378_0,Hindi,Public Figure and pop culture,Hindi,1,hindi
1300,5920593854272599305_1,Tamil,Cooking and food,Filipino,0,filipino
1301,5920593734278039000_1,Marathi,Cooking and food,Filipino,0,filipino
1302,5865940244272030335_0,Urdu,People and everyday life,Bengali,0,bengali
1303,5865940244272204260_0,Urdu,Objects / materials / clothing,Japanese,0,japanese
1304,5865939264276914226_0,Indonesian,Brands / products / companies,Indonesian,1,indonesian
1305,5865940244272217823_0,Urdu,Geography / buildings / landmarks,Bengali,0,bengali
1306,5920942824279177381_0,Telugu,Cooking and food,Bengali,0,bengali
1307,5865784454277027776_1,Mongolian,Objects / materials / clothing,Chinese,0,chinese
1308,5865939214274426640_0,Sundanese,Traditions / art / history,Indonesian,0,indonesian
1309,5865784474271249655_2,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
1310,5922578425416744679_0,Sinhala,Objects / materials / clothing,Bengali,0,bengali
1311,5865941054273582999_0,Chinese,People and everyday life,Malay,0,malay
1312,5865687714275936485_1,Bengali,Traditions / art / history,Bengali,1,bengali
1313,5865784464271274648_1,Mongolian,Vehicles and Transportation,Mongolian,1,mongolian
1314,5865939234278123905_1,Indonesian,Cooking and food,Javanese,0,javanese
1315,5920593734274383833_0,Marathi,Traditions / art / history,Telugu,0,telugu
1316,5865939264274796018_1,Javanese,Cooking and food,Filipino,0,filipino
1317,5919991144279839210_0,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
1318,5865784484278185341_0,Mongolian,Sports and recreation,Mongolian,1,mongolian
1319,5865939264271266129_2,Indonesian,People and everyday life,Japanese,0,japanese
1320,5865940254275960994_0,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
1321,5865941064272683818_1,Chinese,People and everyday life,Chinese,1,chinese
1322,5865940244272398484_0,Urdu,Cooking and food,Urdu,1,urdu
1323,5899642892745193620_0,Minangkabau,Cooking and food,Japanese,0,japanese
1324,5920943054272501592_0,Urdu,Public Figure and pop culture,Hindi,0,hindi
1325,5865910684279763054_0,Chinese,Cooking and food,Chinese,1,chinese
1326,5920593834275020079_2,Tamil,Cooking and food,Bengali,0,bengali
1327,5919991134274434549_1,Japanese,Traditions / art / history,Japanese,1,japanese
1328,5865940254273030578_0,Urdu,Sports and recreation,Hindi,0,hindi
1329,5919991124275688942_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
1330,5920943064274461843_2,Urdu,Public Figure and pop culture,Bengali,0,bengali
1331,5919991144273164266_1,Japanese,Cooking and food,Japanese,1,japanese
1332,5919991134278992434_1,Japanese,Plants and animal,Japanese,1,japanese
1333,5865939254272869533_0,Indonesian,People and everyday life,Indonesian,1,indonesian
1334,5920942834275518925_0,Telugu,Plants and animal,Bengali,0,bengali
1335,5865939234273506794_0,Indonesian,Public Figure and pop culture,Indonesian,1,indonesian
1336,5865941044273010942_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1337,5865939234273120587_0,Javanese,Public Figure and pop culture,Indonesian,0,indonesian
1338,5920593594271473519_0,Hindi,Brands / products / companies,Hindi,1,hindi
1339,5920593594272746725_1,Hindi,Traditions / art / history,Bengali,0,bengali
1340,5865784474273348975_1,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
1341,5922883225416282417_0,Sinhala,People and everyday life,Sinhala,1,sinhala
1342,5865939244271471863_0,Javanese,Cooking and food,Indonesian,0,indonesian
1343,5865939284275002849_0,Indonesian,Cooking and food,Bengali,0,bengali
1344,5920593604271284656_0,Hindi,Cooking and food,Bengali,0,bengali
1345,5865910684271872101_0,Chinese,Traditions / art / history,Chinese,1,chinese
1346,5865939274273646152_1,Indonesian,Plants and animal,Indonesian,1,indonesian
1347,5865910684275902735_0,Chinese,People and everyday life,Chinese,1,chinese
1348,5865743584271922737_2,Korean,Plants and animal,Japanese,0,japanese
1349,5865687704275858156_0,Bengali,Objects / materials / clothing,Bengali,1,bengali
1350,5865687724279351026_1,Bengali,Cooking and food,Chinese,0,chinese
1351,5865940254273279848_0,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
1352,5865925454273842889_2,Filipino,Geography / buildings / landmarks,Filipino,1,filipino
1353,5920942814271396029_2,Telugu,Cooking and food,Bengali,0,bengali
1354,5920593604274604070_0,Hindi,Objects / materials / clothing,Bengali,0,bengali
1355,5865941064273784889_1,Chinese,Vehicles and Transportation,Chinese,1,chinese
1356,5865910674275842598_1,Chinese,Traditions / art / history,Chinese,1,chinese
1357,5919991134275806047_1,Japanese,Traditions / art / history,Japanese,1,japanese
1358,5865687714272277107_0,Bengali,Plants and animal,Filipino,0,filipino
1359,5865784464279441695_0,Mongolian,Vehicles and Transportation,Mongolian,1,mongolian
1360,5865752674279459935_2,Malay,People and everyday life,Malay,1,malay
1361,5865910684278770888_0,Chinese,Plants and animal,Chinese,1,chinese
1362,5920593604279680247_1,Hindi,Geography / buildings / landmarks,Tamil,0,tamil
1363,5879845778653643217_1,Bengali,Public Figure and pop culture,Bengali,1,bengali
1364,5919991134279685869_0,Japanese,Objects / materials / clothing,Japanese,1,japanese
1365,5865939244274530646_0,Indonesian,Plants and animal,Chinese,0,chinese
1366,5865939274276588800_0,Sundanese,Public Figure and pop culture,Indonesian,0,indonesian
1367,5865941044275668362_0,Chinese,Objects / materials / clothing,Malay,0,malay
1368,5865939274277434811_0,Indonesian,Traditions / art / history,Javanese,0,javanese
1369,5865743584275610163_1,Korean,Public Figure and pop culture,Korean,1,korean
1370,5948826586366932729_1,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
1371,5922665315414980747_0,Sinhala,Cooking and food,Telugu,0,telugu
1372,5865939244272632093_0,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1373,5920593834279021074_0,Tamil,Vehicles and Transportation,Tamil,1,tamil
1374,5922662905415928307_1,Sinhala,Cooking and food,Bengali,0,bengali
1375,5865939274274387192_0,Indonesian,Objects / materials / clothing,Malay,0,malay
1376,5865910684273616593_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1377,5919991124279951892_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
1378,5865752674276334326_0,Malay,Traditions / art / history,Javanese,0,javanese
1379,5865925454274156226_0,Filipino,Geography / buildings / landmarks,Filipino,1,filipino
1380,5920593844279665716_0,Tamil,Brands / products / companies,Hindi,0,hindi
1381,5865939264274507725_1,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1382,5920593604277134857_0,Hindi,Traditions / art / history,Tamil,0,tamil
1383,5865939274279481293_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1384,5865910674271181211_1,Chinese,Traditions / art / history,Chinese,1,chinese
1385,5865687724271213846_0,Bengali,Cooking and food,Bengali,1,bengali
1386,5922875055418285850_1,Sinhala,People and everyday life,Sinhala,1,sinhala
1387,5865925454275058255_2,Filipino,Traditions / art / history,Japanese,0,japanese
1388,5919326634279701139_1,Minangkabau,Objects / materials / clothing,Filipino,0,filipino
1389,5919326634271871712_1,Minangkabau,Vehicles and Transportation,Indonesian,0,indonesian
1390,5865925454272950707_1,Filipino,Traditions / art / history,Javanese,0,javanese
1391,5865939274273347405_1,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1392,5899645732745968171_0,Minangkabau,Cooking and food,Javanese,0,javanese
1393,5920593594273263746_1,Hindi,Vehicles and Transportation,Tamil,0,tamil
1394,5865910694271269749_0,Chinese,Traditions / art / history,Chinese,1,chinese
1395,5920943064274660648_1,Urdu,Public Figure and pop culture,Hindi,0,hindi
1396,6001326155418220760_1,Hindi,Traditions / art / history,Malay,0,malay
1397,5865752674272232833_1,Malay,Traditions / art / history,Javanese,0,javanese
1398,5865925454276620153_2,Filipino,Sports and recreation,Filipino,1,filipino
1399,5865910664277770131_1,Chinese,Traditions / art / history,Chinese,1,chinese
1400,5865941064278602580_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
1401,5865752664272170337_2,Malay,Traditions / art / history,Javanese,0,javanese
1402,5865939234273107846_0,Indonesian,Cooking and food,Filipino,0,filipino
1403,5920942824274010496_0,Telugu,Sports and recreation,Hindi,0,hindi
1404,5865941044276697858_1,Chinese,People and everyday life,Malay,0,malay
1405,5920593604278116361_0,Hindi,Geography / buildings / landmarks,Marathi,0,marathi
1406,5865743584272081790_1,Korean,Cooking and food,Korean,1,korean
1407,5865941044274533835_0,Chinese,Cooking and food,Filipino,0,filipino
1408,5865784464272367043_1,Mongolian,Cooking and food,Filipino,0,filipino
1409,5879865098655328831_0,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
1410,5865939234277702282_0,Indonesian,People and everyday life,Bengali,0,bengali
1411,5865687714279419356_0,Bengali,Cooking and food,Bengali,1,bengali
1412,5865925454271905606_0,Filipino,Brands / products / companies,Filipino,1,filipino
1413,5865687704276479109_1,Bengali,Public Figure and pop culture,Bengali,1,bengali
1414,5865940254275222489_1,Urdu,Objects / materials / clothing,Hindi,0,hindi
1415,5865939274274878679_1,Indonesian,Cooking and food,Indonesian,1,indonesian
1416,5922788295416538835_1,Sinhala,Traditions / art / history,Javanese,0,javanese
1417,5920942814276496479_1,Telugu,Vehicles and Transportation,Tamil,0,tamil
1418,5920593594278033257_1,Hindi,Geography / buildings / landmarks,Bengali,0,bengali
1419,5920593724278297626_0,Marathi,Geography / buildings / landmarks,Hindi,0,hindi
1420,5865941064271196440_1,Chinese,Cooking and food,Indonesian,0,indonesian
1421,5865941054277517130_0,Chinese,People and everyday life,Chinese,1,chinese
1422,5920942814279952324_1,Telugu,Cooking and food,Bengali,0,bengali
1423,5920943064276100245_1,Urdu,Brands / products / companies,Hindi,0,hindi
1424,5865784464273529075_0,Mongolian,Vehicles and Transportation,Mongolian,1,mongolian
1425,5920593604277684872_0,Hindi,Traditions / art / history,Tamil,0,tamil
1426,5865925454277921835_2,Filipino,Traditions / art / history,Bengali,0,bengali
1427,5865743574274453408_0,Korean,Sports and recreation,Korean,1,korean
1428,5865910684273901143_0,Chinese,Plants and animal,Korean,0,korean
1429,5865910684275935910_0,Chinese,Traditions / art / history,Japanese,0,japanese
1430,5865752674273309386_0,Malay,Plants and animal,Malay,1,malay
1431,5920593604274962413_1,Hindi,Traditions / art / history,Bengali,0,bengali
1432,5865910664274830016_0,Chinese,Cooking and food,Chinese,1,chinese
1433,5919326634278091560_0,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
1434,5919326634276084546_0,Minangkabau,Brands / products / companies,Indonesian,0,indonesian
1435,5865939244274813896_1,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1436,6028345784274062109_1,Marathi,Geography / buildings / landmarks,Urdu,0,urdu
1437,5865910664275942444_0,Chinese,Traditions / art / history,Chinese,1,chinese
1438,5865743584277572207_0,Korean,Brands / products / companies,Japanese,0,japanese
1439,5919991144273712101_1,Japanese,Traditions / art / history,Chinese,0,chinese
1440,5920943064275264976_1,Urdu,Vehicles and Transportation,Malay,0,malay
1441,5920593594271963022_1,Hindi,Cooking and food,Bengali,0,bengali
1442,5920593604272846644_0,Hindi,Traditions / art / history,Tamil,0,tamil
1443,5919991134273988347_0,Japanese,Objects / materials / clothing,Bengali,0,bengali
1444,5865939244278772687_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1445,5865925454277623927_0,Filipino,Geography / buildings / landmarks,Filipino,1,filipino
1446,5865910664272399419_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1447,5920942824276271906_0,Telugu,Public Figure and pop culture,Marathi,0,marathi
1448,5865743574271361389_2,Korean,Traditions / art / history,Korean,1,korean
1449,5865941054275538756_1,Chinese,Vehicles and Transportation,Chinese,1,chinese
1450,5872177375341924825_2,Bengali,Traditions / art / history,Bengali,1,bengali
1451,5865752684273308746_2,Malay,Public Figure and pop culture,Malay,1,malay
1452,5865910684274239833_0,Chinese,Traditions / art / history,Chinese,1,chinese
1453,5865939234279570256_1,Javanese,Objects / materials / clothing,Filipino,0,filipino
1454,5865752664275638325_1,Malay,Objects / materials / clothing,Japanese,0,japanese
1455,5865939214275800472_2,Sundanese,Traditions / art / history,Javanese,0,javanese
1456,5920593724279882304_0,Marathi,Cooking and food,Bengali,0,bengali
1457,5865910674276486487_1,Chinese,Public Figure and pop culture,Chinese,1,chinese
1458,5865910684277392871_0,Chinese,Traditions / art / history,Chinese,1,chinese
1459,5865940254275533756_0,Urdu,Vehicles and Transportation,Urdu,1,urdu
1460,5920593594276148251_1,Hindi,Plants and animal,Bengali,0,bengali
1461,5865941064276586493_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
1462,5920593604275789526_1,Hindi,Geography / buildings / landmarks,Marathi,0,marathi
1463,5865687714277387255_1,Bengali,Cooking and food,Filipino,0,filipino
1464,5865939214276663751_1,Sundanese,Objects / materials / clothing,Indonesian,0,indonesian
